,X,Y,Z,DBH
0,0.0025928181055887125,-0.6128674950104965,-0.4488708743355274,0.9334732890129089
1,1.225917490277015,-3.744618558781408,-0.649019267557863,1.8629722595214844
2,4.254967936390002,0.9374900350993612,-0.46406765339155975,0.7318447232246399
3,-2.5965739275173942,1.4654966170527233,-0.34517442954264244,0.433204710483551
4,-4.386807095801544,-3.588777166143001,-0.5541272251769409,0.30097725987434387
5,0.023320237436811442,-4.263806435111611,-0.6715500916207717,0.9272077180097305
6,-3.3723788496699645,0.13311034669985344,-0.39259732900748867,0.28314408659935
